plant_id,material_id,ever_stocked_out,country,region,channel,product_category,turnover_ratio
DE10,P6463,True,Germany,Europe,Retail,Fragrance,1.0236220472440944
DE10,P76000,False,Germany,Europe,Retail,Fragrance,0.9588014981273408
DE10,P7844,True,Germany,Europe,Retail,Bath & Body,0.9292307692307692
DE10,P91627362,True,Germany,Europe,Retail,Skincare,1.0068181818181818
FR10,P107319,True,France,Europe,Flagship Retail,Bath & Body,1.032064128256513
FR10,P109911,True,France,Europe,Flagship Retail,Makeup,1.0
FR10,P152203,True,France,Europe,Flagship Retail,Bath & Body,0.9959266802443992
FR10,P162554,True,France,Europe,Flagship Retail,Bath & Body,1.0696202531645569
FR10,P183916,True,France,Europe,Flagship Retail,Makeup,1.0277777777777777
FR10,P229406,False,France,Europe,Flagship Retail,Makeup,1.0047281323877069
FR10,P269707,True,France,Europe,Flagship Retail,Hair,0.9841897233201581
FR10,P296439,True,France,Europe,Flagship Retail,Hair,1.0309523809523808
FR10,P375534,True,France,Europe,Flagship Retail,Skincare,1.048582995951417
FR10,P382378,True,France,Europe,Flagship Retail,Makeup,1.0125
FR10,P383054,True,France,Europe,Flagship Retail,Skincare,0.9702380952380952
FR10,P387939,False,France,Europe,Flagship Retail,Fragrance,0.9805194805194806
FR10,P389524,False,France,Europe,Flagship Retail,Hair,0.9736842105263158
FR10,P392004,True,France,Europe,Flagship Retail,Skincare,0.9477124183006536
FR10,P395532,True,France,Europe,Flagship Retail,Makeup,0.9900990099009901
FR10,P399503,True,France,Europe,Flagship Retail,Makeup,1.0141342756183747
FR10,P401771,True,France,Europe,Flagship Retail,Makeup,1.0032258064516129
FR10,P405602,False,France,Europe,Flagship Retail,Makeup,0.9695121951219512
FR10,P408218,True,France,Europe,Flagship Retail,Makeup,0.9667250437828371
FR10,P409988,False,France,Europe,Flagship Retail,Makeup,1.02504816955684
FR10,P413326,True,France,Europe,Flagship Retail,Skincare,1.0221729490022173
FR10,P413684,True,France,Europe,Flagship Retail,Hair,1.0506329113924051
FR10,P416725,False,France,Europe,Flagship Retail,Skincare,0.8709677419354839
FR10,P417192,False,France,Europe,Flagship Retail,Fragrance,0.8842105263157894
FR10,P418122,True,France,Europe,Flagship Retail,Fragrance,0.9957983193277311
FR10,P420019,True,France,Europe,Flagship Retail,Makeup,0.9922178988326849
FR10,P420699,True,France,Europe,Flagship Retail,Skincare,0.9973118279569892
FR10,P422275,True,France,Europe,Flagship Retail,Hair,0.9926470588235294
FR10,P427393,False,France,Europe,Flagship Retail,Skincare,0.9943661971830986
FR10,P428222,True,France,Europe,Flagship Retail,Hair,1.022670025188917
FR10,P428636,True,France,Europe,Flagship Retail,Skincare,1.0040080160320641
FR10,P429554,False,France,Europe,Flagship Retail,Fragrance,0.9746376811594203
FR10,P429675,True,France,Europe,Flagship Retail,Skincare,0.9710743801652892
FR10,P432045,True,France,Europe,Flagship Retail,Skincare,0.9603960396039604
FR10,P432863,True,France,Europe,Flagship Retail,Makeup,0.9802371541501976
FR10,P433125,True,France,Europe,Flagship Retail,Makeup,1.007168458781362
FR10,P434399,True,France,Europe,Flagship Retail,Hair,1.0368421052631578
FR10,P434410,True,France,Europe,Flagship Retail,Hair,0.9859550561797753
FR10,P435342,True,France,Europe,Flagship Retail,Fragrance,0.9953917050691244
FR10,P436757,True,France,Europe,Flagship Retail,Bath & Body,0.96045197740113
FR10,P439406,True,France,Europe,Flagship Retail,Fragrance,0.9363295880149812
FR10,P439672,True,France,Europe,Flagship Retail,Skincare,0.9725609756097561
FR10,P440305,True,France,Europe,Flagship Retail,Skincare,0.9789719626168224
FR10,P442742,False,France,Europe,Flagship Retail,Skincare,1.0076628352490422
FR10,P443834,True,France,Europe,Flagship Retail,Skincare,1.037593984962406
FR10,P444990,True,France,Europe,Flagship Retail,Skincare,1.03
FR10,P448730,True,France,Europe,Flagship Retail,Hair,1.0034965034965035
FR10,P449342,True,France,Europe,Flagship Retail,Makeup,1.0116959064327486
FR10,P450720,True,France,Europe,Flagship Retail,Makeup,0.9866156787762906
FR10,P451225,True,France,Europe,Flagship Retail,Makeup,0.9967105263157895
FR10,P453929,True,France,Europe,Flagship Retail,Skincare,1.0253623188405796
FR10,P454018,True,France,Europe,Flagship Retail,Skincare,1.055232558139535
FR10,P454083,True,France,Europe,Flagship Retail,Bath & Body,0.9366197183098591
FR10,P454941,True,France,Europe,Flagship Retail,Makeup,1.0057803468208093
FR10,P455321,True,France,Europe,Flagship Retail,Makeup,1.033175355450237
FR10,P456007,True,France,Europe,Flagship Retail,Makeup,1.0
FR10,P457429,True,France,Europe,Flagship Retail,Makeup,1.0244444444444445
FR10,P457458,True,France,Europe,Flagship Retail,Makeup,0.9888682745825603
FR10,P458630,True,France,Europe,Flagship Retail,Fragrance,0.9907834101382489
FR10,P461185,True,France,Europe,Flagship Retail,Fragrance,0.9979338842975206
FR10,P461451,True,France,Europe,Flagship Retail,Skincare,1.0047169811320755
FR10,P461636,False,France,Europe,Flagship Retail,Hair,0.975
FR10,P462387,True,France,Europe,Flagship Retail,Hair,0.9855072463768116
FR10,P462417,True,France,Europe,Flagship Retail,Fragrance,0.9718875502008032
FR10,P463476,True,France,Europe,Flagship Retail,Fragrance,1.03125
FR10,P46587789,True,France,Europe,Flagship Retail,Makeup,1.011111111111111
FR10,P467038,False,France,Europe,Flagship Retail,Skincare,0.9734982332155477
FR10,P467120,True,France,Europe,Flagship Retail,Skincare,1.0360360360360361
FR10,P467123,True,France,Europe,Flagship Retail,Skincare,0.985207100591716
FR10,P467973,False,France,Europe,Flagship Retail,Skincare,0.9317269076305221
FR10,P469195,True,France,Europe,Flagship Retail,Hair,1.0276497695852536
FR10,P469197,True,France,Europe,Flagship Retail,Fragrance,0.9907692307692307
FR10,P469440,True,France,Europe,Flagship Retail,Hair,1.0112994350282485
FR10,P469828,False,France,Europe,Flagship Retail,Fragrance,0.9640287769784173
FR10,P470025,True,France,Europe,Flagship Retail,Makeup,0.9959839357429718
FR10,P470246,False,France,Europe,Flagship Retail,Skincare,0.9223300970873787
FR10,P470510,False,France,Europe,Flagship Retail,Skincare,0.9561752988047809
FR10,P470525,True,France,Europe,Flagship Retail,Fragrance,1.032640949554896
FR10,P470542,True,France,Europe,Flagship Retail,Makeup,0.968503937007874
FR10,P471046,True,France,Europe,Flagship Retail,Skincare,0.989010989010989
FR10,P471076,True,France,Europe,Flagship Retail,Makeup,1.0
FR10,P471101,True,France,Europe,Flagship Retail,Skincare,1.0
FR10,P471226,True,France,Europe,Flagship Retail,Skincare,0.9768211920529801
FR10,P472317,True,France,Europe,Flagship Retail,Makeup,0.9956331877729258
FR10,P472452,True,France,Europe,Flagship Retail,Bath & Body,1.0229226361031518
FR10,P472817,True,France,Europe,Flagship Retail,Makeup,0.9369747899159664
FR10,P473260,True,France,Europe,Flagship Retail,Hair,0.9947780678851175
FR10,P475118,True,France,Europe,Flagship Retail,Makeup,0.9752475247524752
FR10,P475951,True,France,Europe,Flagship Retail,Skincare,1.0604395604395604
FR10,P475981,False,France,Europe,Flagship Retail,Hair,1.0050632911392405
FR10,P476011,True,France,Europe,Flagship Retail,Makeup,1.0222772277227723
FR10,P476428,True,France,Europe,Flagship Retail,Skincare,0.9706744868035191
FR10,P476430,True,France,Europe,Flagship Retail,Bath & Body,0.976897689768977
FR10,P476550,True,France,Europe,Flagship Retail,Makeup,1.0182291666666667
FR10,P476690,False,France,Europe,Flagship Retail,Makeup,0.9731343283582089
FR10,P476865,True,France,Europe,Flagship Retail,Fragrance,0.9083333333333333
FR10,P477741,True,France,Europe,Flagship Retail,Hair,1.0934256055363323
FR10,P477822,True,France,Europe,Flagship Retail,Hair,1.0176470588235293
FR10,P477838,True,France,Europe,Flagship Retail,Makeup,1.010928961748634
FR10,P478239,True,France,Europe,Flagship Retail,Skincare,1.033132530120482
FR10,P479688,True,France,Europe,Flagship Retail,Skincare,1.002008032128514
FR10,P479732,True,France,Europe,Flagship Retail,Skincare,1.043554006968641
FR10,P479829,True,France,Europe,Flagship Retail,Hair,1.0
FR10,P479830,True,France,Europe,Flagship Retail,Hair,1.0
FR10,P479969,True,France,Europe,Flagship Retail,Hair,1.0168674698795181
FR10,P480529,True,France,Europe,Flagship Retail,Bath & Body,1.00990099009901
FR10,P480634,True,France,Europe,Flagship Retail,Hair,0.9975903614457832
FR10,P480636,True,France,Europe,Flagship Retail,Hair,1.0204778156996588
FR10,P481141,False,France,Europe,Flagship Retail,Hair,1.0107142857142857
FR10,P481396,True,France,Europe,Flagship Retail,Makeup,1.0287610619469028
FR10,P482013,False,France,Europe,Flagship Retail,Fragrance,0.9038461538461539
FR10,P482694,True,France,Europe,Flagship Retail,Skincare,0.9906832298136646
FR10,P482755,False,France,Europe,Flagship Retail,Skincare,0.9873417721518988
FR10,P483474,True,France,Europe,Flagship Retail,Makeup,1.02803738317757
FR10,P483678,True,France,Europe,Flagship Retail,Fragrance,0.9817351598173516
FR10,P483706,True,France,Europe,Flagship Retail,Fragrance,0.9480968858131488
FR10,P484052,False,France,Europe,Flagship Retail,Bath & Body,0.9903846153846154
FR10,P49848448,True,France,Europe,Flagship Retail,Makeup,1.033167495854063
FR10,P500256,True,France,Europe,Flagship Retail,Skincare,1.0045871559633028
FR10,P500445,True,France,Europe,Flagship Retail,Skincare,0.9945945945945946
FR10,P500687,False,France,Europe,Flagship Retail,Skincare,1.0
FR10,P500787,False,France,Europe,Flagship Retail,Bath & Body,0.9935064935064936
FR10,P500992,True,France,Europe,Flagship Retail,Makeup,1.0207792207792208
FR10,P501284,True,France,Europe,Flagship Retail,Makeup,1.0198019801980198
FR10,P501360,True,France,Europe,Flagship Retail,Fragrance,1.0104529616724738
FR10,P501435,True,France,Europe,Flagship Retail,Makeup,0.9750778816199377
FR10,P501493,False,France,Europe,Flagship Retail,Bath & Body,0.9571984435797666
FR10,P501516,False,France,Europe,Flagship Retail,Makeup,0.9501915708812261
FR10,P501696,True,France,Europe,Flagship Retail,Fragrance,1.0035714285714286
FR10,P501697,False,France,Europe,Flagship Retail,Fragrance,0.9543726235741445
FR10,P501721,True,France,Europe,Flagship Retail,Hair,0.9950738916256158
FR10,P501760,True,France,Europe,Flagship Retail,Skincare,1.0096153846153846
FR10,P501965,True,France,Europe,Flagship Retail,Fragrance,1.0
FR10,P502068,True,France,Europe,Flagship Retail,Hair,0.977728285077951
FR10,P502185,True,France,Europe,Flagship Retail,Makeup,1.0048661800486618
FR10,P502186,False,France,Europe,Flagship Retail,Skincare,0.9273504273504274
FR10,P502866,True,France,Europe,Flagship Retail,Makeup,0.9981132075471698
FR10,P503762,True,France,Europe,Flagship Retail,Makeup,0.9811320754716981
FR10,P504044,True,France,Europe,Flagship Retail,Skincare,0.9709090909090909
FR10,P504064,True,France,Europe,Flagship Retail,Skincare,0.9800399201596807
FR10,P504127,True,France,Europe,Flagship Retail,Makeup,1.034934497816594
FR10,P504187,False,France,Europe,Flagship Retail,Makeup,1.0062893081761006
FR10,P504281,True,France,Europe,Flagship Retail,Fragrance,0.958041958041958
FR10,P504285,True,France,Europe,Flagship Retail,Fragrance,0.9172413793103448
FR10,P504364,True,France,Europe,Flagship Retail,Fragrance,0.9921465968586387
FR10,P504453,False,France,Europe,Flagship Retail,Hair,0.9519230769230769
FR10,P504789,True,France,Europe,Flagship Retail,Makeup,0.9820717131474104
FR10,P504794,True,France,Europe,Flagship Retail,Skincare,0.9545454545454546
FR10,P504841,True,France,Europe,Flagship Retail,Hair,0.9904458598726115
FR10,P504849,True,France,Europe,Flagship Retail,Skincare,0.9625
FR10,P505041,True,France,Europe,Flagship Retail,Makeup,0.972972972972973
FR10,P505250,False,France,Europe,Flagship Retail,Makeup,0.9615384615384616
FR10,P505463,False,France,Europe,Flagship Retail,Fragrance,0.7611940298507462
FR10,P76000,True,France,Europe,Flagship Retail,Fragrance,0.9588014981273408
FR10,P7844,False,France,Europe,Flagship Retail,Bath & Body,0.9292307692307692
FR10,P91627362,True,France,Europe,Flagship Retail,Skincare,1.0068181818181818
MA10,P107319,True,Morocco,Middle East & Africa,Retail,Bath & Body,1.032064128256513
MA10,P12790,False,Morocco,Middle East & Africa,Retail,Makeup,1.0092307692307692
MA10,P152203,True,Morocco,Middle East & Africa,Retail,Bath & Body,0.9959266802443992
MA10,P162554,True,Morocco,Middle East & Africa,Retail,Bath & Body,1.0696202531645569
MA10,P183916,True,Morocco,Middle East & Africa,Retail,Makeup,1.0277777777777777
MA10,P229406,True,Morocco,Middle East & Africa,Retail,Makeup,1.0047281323877069
MA10,P269707,False,Morocco,Middle East & Africa,Retail,Hair,0.9841897233201581
MA10,P34402,False,Morocco,Middle East & Africa,Retail,Skincare,1.033210332103321
MA10,P375534,False,Morocco,Middle East & Africa,Retail,Skincare,1.048582995951417
MA10,P375938,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9565217391304348
MA10,P378111,False,Morocco,Middle East & Africa,Retail,Makeup,0.9900990099009901
MA10,P379995,True,Morocco,Middle East & Africa,Retail,Skincare,0.9942196531791907
MA10,P387261,False,Morocco,Middle East & Africa,Retail,Skincare,0.9514925373134329
MA10,P392004,False,Morocco,Middle East & Africa,Retail,Skincare,0.9477124183006536
MA10,P397465,True,Morocco,Middle East & Africa,Retail,Skincare,0.9835616438356164
MA10,P397627,False,Morocco,Middle East & Africa,Retail,Skincare,1.0206489675516224
MA10,P399503,True,Morocco,Middle East & Africa,Retail,Makeup,1.0141342756183747
MA10,P401771,False,Morocco,Middle East & Africa,Retail,Makeup,1.0032258064516129
MA10,P405269,True,Morocco,Middle East & Africa,Retail,Fragrance,0.9530201342281879
MA10,P405602,False,Morocco,Middle East & Africa,Retail,Makeup,0.9695121951219512
MA10,P409988,False,Morocco,Middle East & Africa,Retail,Makeup,1.02504816955684
MA10,P413326,True,Morocco,Middle East & Africa,Retail,Skincare,1.0221729490022173
MA10,P416725,False,Morocco,Middle East & Africa,Retail,Skincare,0.8709677419354839
MA10,P416825,False,Morocco,Middle East & Africa,Retail,Skincare,0.9789473684210527
MA10,P417192,False,Morocco,Middle East & Africa,Retail,Fragrance,0.8842105263157894
MA10,P417312,False,Morocco,Middle East & Africa,Retail,Fragrance,1.041782729805014
MA10,P418122,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9957983193277311
MA10,P420019,False,Morocco,Middle East & Africa,Retail,Makeup,0.9922178988326849
MA10,P420699,False,Morocco,Middle East & Africa,Retail,Skincare,0.9973118279569892
MA10,P427393,False,Morocco,Middle East & Africa,Retail,Skincare,0.9943661971830986
MA10,P428222,False,Morocco,Middle East & Africa,Retail,Hair,1.022670025188917
MA10,P428636,False,Morocco,Middle East & Africa,Retail,Skincare,1.0040080160320641
MA10,P429554,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9746376811594203
MA10,P429952,True,Morocco,Middle East & Africa,Retail,Skincare,0.9849624060150376
MA10,P430910,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9556962025316456
MA10,P431511,False,Morocco,Middle East & Africa,Retail,Makeup,1.0498812351543942
MA10,P432045,False,Morocco,Middle East & Africa,Retail,Skincare,0.9603960396039604
MA10,P434410,False,Morocco,Middle East & Africa,Retail,Hair,0.9859550561797753
MA10,P435342,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9953917050691244
MA10,P439406,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9363295880149812
MA10,P439672,False,Morocco,Middle East & Africa,Retail,Skincare,0.9725609756097561
MA10,P440305,False,Morocco,Middle East & Africa,Retail,Skincare,0.9789719626168224
MA10,P441329,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9137931034482759
MA10,P442742,False,Morocco,Middle East & Africa,Retail,Skincare,1.0076628352490422
MA10,P443834,False,Morocco,Middle East & Africa,Retail,Skincare,1.037593984962406
MA10,P446816,False,Morocco,Middle East & Africa,Retail,Makeup,1.0026737967914439
MA10,P449342,True,Morocco,Middle East & Africa,Retail,Makeup,1.0116959064327486
MA10,P450720,False,Morocco,Middle East & Africa,Retail,Makeup,0.9866156787762906
MA10,P451225,False,Morocco,Middle East & Africa,Retail,Makeup,0.9967105263157895
MA10,P453929,False,Morocco,Middle East & Africa,Retail,Skincare,1.0253623188405796
MA10,P454083,False,Morocco,Middle East & Africa,Retail,Bath & Body,0.9366197183098591
MA10,P456007,False,Morocco,Middle East & Africa,Retail,Makeup,1.0
MA10,P456975,True,Morocco,Middle East & Africa,Retail,Fragrance,0.9914529914529915
MA10,P457458,False,Morocco,Middle East & Africa,Retail,Makeup,0.9888682745825603
MA10,P458630,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9907834101382489
MA10,P459301,False,Morocco,Middle East & Africa,Retail,Skincare,0.9278350515463918
MA10,P461185,True,Morocco,Middle East & Africa,Retail,Fragrance,0.9979338842975206
MA10,P461451,False,Morocco,Middle East & Africa,Retail,Skincare,1.0047169811320755
MA10,P461636,False,Morocco,Middle East & Africa,Retail,Hair,0.975
MA10,P461950,False,Morocco,Middle East & Africa,Retail,Skincare,0.9479166666666666
MA10,P462387,False,Morocco,Middle East & Africa,Retail,Hair,0.9855072463768116
MA10,P462417,True,Morocco,Middle East & Africa,Retail,Fragrance,0.9718875502008032
MA10,P467038,False,Morocco,Middle East & Africa,Retail,Skincare,0.9734982332155477
MA10,P467123,True,Morocco,Middle East & Africa,Retail,Skincare,0.985207100591716
MA10,P467944,True,Morocco,Middle East & Africa,Retail,Fragrance,1.021551724137931
MA10,P468161,True,Morocco,Middle East & Africa,Retail,Bath & Body,0.9792284866468842
MA10,P468353,False,Morocco,Middle East & Africa,Retail,Makeup,1.0360824742268042
MA10,P469197,True,Morocco,Middle East & Africa,Retail,Fragrance,0.9907692307692307
MA10,P469439,True,Morocco,Middle East & Africa,Retail,Skincare,1.0234375
MA10,P469828,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9640287769784173
MA10,P470004,True,Morocco,Middle East & Africa,Retail,Makeup,0.9439655172413793
MA10,P470025,True,Morocco,Middle East & Africa,Retail,Makeup,0.9959839357429718
MA10,P470246,True,Morocco,Middle East & Africa,Retail,Skincare,0.9223300970873787
MA10,P470510,False,Morocco,Middle East & Africa,Retail,Skincare,0.9561752988047809
MA10,P470542,False,Morocco,Middle East & Africa,Retail,Makeup,0.968503937007874
MA10,P471009,True,Morocco,Middle East & Africa,Retail,Skincare,0.977491961414791
MA10,P471076,False,Morocco,Middle East & Africa,Retail,Makeup,1.0
MA10,P471101,False,Morocco,Middle East & Africa,Retail,Skincare,1.0
MA10,P471242,True,Morocco,Middle East & Africa,Retail,Makeup,0.950207468879668
MA10,P472044,False,Morocco,Middle East & Africa,Retail,Hair,0.9646643109540636
MA10,P472065,False,Morocco,Middle East & Africa,Retail,Makeup,1.003883495145631
MA10,P472452,True,Morocco,Middle East & Africa,Retail,Bath & Body,1.0229226361031518
MA10,P473145,False,Morocco,Middle East & Africa,Retail,Makeup,0.9897260273972602
MA10,P473185,False,Morocco,Middle East & Africa,Retail,Skincare,0.9299363057324841
MA10,P473260,False,Morocco,Middle East & Africa,Retail,Hair,0.9947780678851175
MA10,P474942,True,Morocco,Middle East & Africa,Retail,Skincare,0.9832402234636871
MA10,P475118,False,Morocco,Middle East & Africa,Retail,Makeup,0.9752475247524752
MA10,P475951,False,Morocco,Middle East & Africa,Retail,Skincare,1.0604395604395604
MA10,P475981,False,Morocco,Middle East & Africa,Retail,Hair,1.0050632911392405
MA10,P476428,False,Morocco,Middle East & Africa,Retail,Skincare,0.9706744868035191
MA10,P476430,False,Morocco,Middle East & Africa,Retail,Bath & Body,0.976897689768977
MA10,P476550,False,Morocco,Middle East & Africa,Retail,Makeup,1.0182291666666667
MA10,P476671,False,Morocco,Middle East & Africa,Retail,Bath & Body,1.0180878552971577
MA10,P476690,False,Morocco,Middle East & Africa,Retail,Makeup,0.9731343283582089
MA10,P476697,False,Morocco,Middle East & Africa,Retail,Makeup,0.9693877551020408
MA10,P476865,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9083333333333333
MA10,P477168,True,Morocco,Middle East & Africa,Retail,Makeup,1.033003300330033
MA10,P477822,False,Morocco,Middle East & Africa,Retail,Hair,1.0176470588235293
MA10,P478239,False,Morocco,Middle East & Africa,Retail,Skincare,1.033132530120482
MA10,P479732,True,Morocco,Middle East & Africa,Retail,Skincare,1.043554006968641
MA10,P479829,False,Morocco,Middle East & Africa,Retail,Hair,1.0
MA10,P479830,True,Morocco,Middle East & Africa,Retail,Hair,1.0
MA10,P479969,True,Morocco,Middle East & Africa,Retail,Hair,1.0168674698795181
MA10,P480529,True,Morocco,Middle East & Africa,Retail,Bath & Body,1.00990099009901
MA10,P480634,True,Morocco,Middle East & Africa,Retail,Hair,0.9975903614457832
MA10,P480636,True,Morocco,Middle East & Africa,Retail,Hair,1.0204778156996588
MA10,P481348,False,Morocco,Middle East & Africa,Retail,Skincare,0.9181286549707602
MA10,P481370,False,Morocco,Middle East & Africa,Retail,Makeup,0.9929245283018868
MA10,P482013,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9038461538461539
MA10,P482509,False,Morocco,Middle East & Africa,Retail,Makeup,0.9607843137254902
MA10,P482694,False,Morocco,Middle East & Africa,Retail,Skincare,0.9906832298136646
MA10,P483474,False,Morocco,Middle East & Africa,Retail,Makeup,1.02803738317757
MA10,P483706,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9480968858131488
MA10,P484052,False,Morocco,Middle East & Africa,Retail,Bath & Body,0.9903846153846154
MA10,P49848448,False,Morocco,Middle East & Africa,Retail,Makeup,1.033167495854063
MA10,P500445,True,Morocco,Middle East & Africa,Retail,Skincare,0.9945945945945946
MA10,P500687,False,Morocco,Middle East & Africa,Retail,Skincare,1.0
MA10,P500787,True,Morocco,Middle East & Africa,Retail,Bath & Body,0.9935064935064936
MA10,P501284,False,Morocco,Middle East & Africa,Retail,Makeup,1.0198019801980198
MA10,P501493,True,Morocco,Middle East & Africa,Retail,Bath & Body,0.9571984435797666
MA10,P501516,False,Morocco,Middle East & Africa,Retail,Makeup,0.9501915708812261
MA10,P501696,False,Morocco,Middle East & Africa,Retail,Fragrance,1.0035714285714286
MA10,P501697,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9543726235741445
MA10,P501721,False,Morocco,Middle East & Africa,Retail,Hair,0.9950738916256158
MA10,P502068,True,Morocco,Middle East & Africa,Retail,Hair,0.977728285077951
MA10,P502185,False,Morocco,Middle East & Africa,Retail,Makeup,1.0048661800486618
MA10,P502186,False,Morocco,Middle East & Africa,Retail,Skincare,0.9273504273504274
MA10,P502289,False,Morocco,Middle East & Africa,Retail,Makeup,1.040909090909091
MA10,P502306,False,Morocco,Middle East & Africa,Retail,Makeup,1.036
MA10,P502866,True,Morocco,Middle East & Africa,Retail,Makeup,0.9981132075471698
MA10,P503762,False,Morocco,Middle East & Africa,Retail,Makeup,0.9811320754716981
MA10,P503815,False,Morocco,Middle East & Africa,Retail,Fragrance,0.8857142857142857
MA10,P504044,False,Morocco,Middle East & Africa,Retail,Skincare,0.9709090909090909
MA10,P504054,False,Morocco,Middle East & Africa,Retail,Bath & Body,0.9764150943396226
MA10,P504064,False,Morocco,Middle East & Africa,Retail,Skincare,0.9800399201596807
MA10,P504159,True,Morocco,Middle East & Africa,Retail,Bath & Body,0.9808612440191388
MA10,P504187,False,Morocco,Middle East & Africa,Retail,Makeup,1.0062893081761006
MA10,P504281,False,Morocco,Middle East & Africa,Retail,Fragrance,0.958041958041958
MA10,P504285,False,Morocco,Middle East & Africa,Retail,Fragrance,0.9172413793103448
MA10,P504519,False,Morocco,Middle East & Africa,Retail,Bath & Body,0.9701492537313433
MA10,P504789,True,Morocco,Middle East & Africa,Retail,Makeup,0.9820717131474104
MA10,P504849,True,Morocco,Middle East & Africa,Retail,Skincare,0.9625
MA10,P505041,False,Morocco,Middle East & Africa,Retail,Makeup,0.972972972972973
MA10,P7844,True,Morocco,Middle East & Africa,Retail,Bath & Body,0.9292307692307692
UK10,P107319,True,United Kingdom,Europe,Retail,Bath & Body,1.032064128256513
UK10,P12790,True,United Kingdom,Europe,Retail,Makeup,1.0092307692307692
UK10,P152203,True,United Kingdom,Europe,Retail,Bath & Body,0.9959266802443992
UK10,P162554,True,United Kingdom,Europe,Retail,Bath & Body,1.0696202531645569
UK10,P294018,True,United Kingdom,Europe,Retail,Skincare,1.0160857908847185
UK10,P296439,True,United Kingdom,Europe,Retail,Hair,1.0309523809523808
UK10,P34402,False,United Kingdom,Europe,Retail,Skincare,1.033210332103321
UK10,P375534,True,United Kingdom,Europe,Retail,Skincare,1.048582995951417
UK10,P375938,True,United Kingdom,Europe,Retail,Fragrance,0.9565217391304348
UK10,P379995,True,United Kingdom,Europe,Retail,Skincare,0.9942196531791907
UK10,P383054,False,United Kingdom,Europe,Retail,Skincare,0.9702380952380952
UK10,P387939,True,United Kingdom,Europe,Retail,Fragrance,0.9805194805194806
UK10,P395532,True,United Kingdom,Europe,Retail,Makeup,0.9900990099009901
UK10,P397627,True,United Kingdom,Europe,Retail,Skincare,1.0206489675516224
UK10,P399503,True,United Kingdom,Europe,Retail,Makeup,1.0141342756183747
UK10,P405602,True,United Kingdom,Europe,Retail,Makeup,0.9695121951219512
UK10,P408218,True,United Kingdom,Europe,Retail,Makeup,0.9667250437828371
UK10,P409988,True,United Kingdom,Europe,Retail,Makeup,1.02504816955684
UK10,P413326,False,United Kingdom,Europe,Retail,Skincare,1.0221729490022173
UK10,P416725,False,United Kingdom,Europe,Retail,Skincare,0.8709677419354839
UK10,P417312,True,United Kingdom,Europe,Retail,Fragrance,1.041782729805014
UK10,P420019,True,United Kingdom,Europe,Retail,Makeup,0.9922178988326849
UK10,P422275,True,United Kingdom,Europe,Retail,Hair,0.9926470588235294
UK10,P427393,True,United Kingdom,Europe,Retail,Skincare,0.9943661971830986
UK10,P428636,True,United Kingdom,Europe,Retail,Skincare,1.0040080160320641
UK10,P429554,True,United Kingdom,Europe,Retail,Fragrance,0.9746376811594203
UK10,P429952,True,United Kingdom,Europe,Retail,Skincare,0.9849624060150376
UK10,P430910,True,United Kingdom,Europe,Retail,Fragrance,0.9556962025316456
UK10,P431187,True,United Kingdom,Europe,Retail,Skincare,1.069090909090909
UK10,P431511,False,United Kingdom,Europe,Retail,Makeup,1.0498812351543942
UK10,P432239,True,United Kingdom,Europe,Retail,Skincare,1.0217391304347827
UK10,P434399,True,United Kingdom,Europe,Retail,Hair,1.0368421052631578
UK10,P434410,True,United Kingdom,Europe,Retail,Hair,0.9859550561797753
UK10,P434440,True,United Kingdom,Europe,Retail,Hair,1.0321428571428573
UK10,P435342,True,United Kingdom,Europe,Retail,Fragrance,0.9953917050691244
UK10,P439406,True,United Kingdom,Europe,Retail,Fragrance,0.9363295880149812
UK10,P440305,True,United Kingdom,Europe,Retail,Skincare,0.9789719626168224
UK10,P442742,True,United Kingdom,Europe,Retail,Skincare,1.0076628352490422
UK10,P444990,True,United Kingdom,Europe,Retail,Skincare,1.03
UK10,P446816,True,United Kingdom,Europe,Retail,Makeup,1.0026737967914439
UK10,P448730,False,United Kingdom,Europe,Retail,Hair,1.0034965034965035
UK10,P449342,True,United Kingdom,Europe,Retail,Makeup,1.0116959064327486
UK10,P450720,False,United Kingdom,Europe,Retail,Makeup,0.9866156787762906
UK10,P454018,True,United Kingdom,Europe,Retail,Skincare,1.055232558139535
UK10,P454083,True,United Kingdom,Europe,Retail,Bath & Body,0.9366197183098591
UK10,P454941,False,United Kingdom,Europe,Retail,Makeup,1.0057803468208093
UK10,P456006,True,United Kingdom,Europe,Retail,Makeup,1.0
UK10,P456975,True,United Kingdom,Europe,Retail,Fragrance,0.9914529914529915
UK10,P457429,True,United Kingdom,Europe,Retail,Makeup,1.0244444444444445
