order_id,order_date,plant_id,material_id,channel,quantity,unit_price_usd,discount_pct,product_category,units_returned
114349,04/15/2025,uk10,P466426,in-store,1,32.0,0.0,Bath & Body,0
144858,05-Apr-2024,us20,P483474,Web,1,26.0,0.0,Makeup,1
138217,07-Oct-2024, US10,P379995,Store,1,120.0,0.0,Skincare,0
119684,08/14/2024,UK10,P502866,IN-STORE,1,16.0,0.0,Makeup,0
127533,2024-11-10, DE10,P7844,IN-STORE,1,67.0,0.1,Bath & Body,0
133304,24-Aug-2024,us10,P503762,In-Store,1,19.0,0.0,Makeup,0
130531,01/19/2024, US10,P483474,Store,1,26.0,0.2,Makeup,1
117177,2025-04-23,UK10,P107319,in-store,1,29.0,0.0,Bath & Body,0
147117,2024-03-17,US20,P501493,ONLINE,1,65.0,0.0,Bath & Body,0
155014,19-Jan-2025,US20 ,P431511,ONLINE,1,32.0,,Makeup,0
144812,2024-11-08,US20,P91627362,Web,1,24.0,0.0,Skincare,0
162357,15.01.2024, AE10,P501360,Travel Retail,1,65.0,0.0,Fragrance,0
148841,01/28/2025, US20,P434440,Online,1,40.0,0.0,Hair,0
139487,08/26/2024,US10 ,P479688,Store,1,10.0,0.1,Skincare,0
118581,04/05/2024,uk10,P504794,in-store,1,28.0,0.0,Skincare,0
152839,23-Nov-2024, US20,P475118,Online,1,32.0,0.0,Makeup,0
118522,2024-09-20,UK10 ,P457429,IN-STORE,1,14.0,0.0,Makeup,0
148452,23-Jun-2025,US20 ,P461185,Online,1,35.0,0.0,Fragrance,0
143789,31-Mar-2025,US10 ,P502866,Store,1,16.0,0.0,Makeup,0
156809,03/28/2024,ae10,P502289,travel retail,1,20.0,0.0,Makeup,0
124537,19-Feb-2025,DE10 ,P183916,In-Store,1,30.0,0.15,Makeup,0
114454,2024-09-14, UK10,P152203,Store,1,16.0,0.0,Bath & Body,0
115805,23.04.2025,uk10,P448730,IN-STORE,1,42.0,0.0,Hair,0
117697,02/11/2024, UK10,P420019,in-store,1,30.0,0.0,Makeup,1
165715,2024-03-29,ma10,P483474,Store,1,26.0,0.1,Makeup,0
134938,01.02.2024,us10,P455339,Store,1,7.8,0.0,Skincare,0
117020,2024-04-13,UK10,P467123,Store,1,$55.00,0.1,Skincare,0
106315,05/28/2024,fr10,P483678,In-Store,1,58.0,0.0,Fragrance,0
166007,2024-05-31,ma10,P471076,Store,1,29.0,0.0,Makeup,0
119685,17.08.2024,UK10 ,P502866,In-Store,1,$16.00,0.0,Makeup,0
147708,2025-01-03,US20,P6463,ONLINE,1,$63.00,0.1,Fragrance,0
158994,09/15/2024, AE10,P504453,Travel Retail,1,$86.00,0.1,Hair,0
110099,02/25/2024,FR10,P469828,In-Store,1,50.0,0.0,Fragrance,0
111481,2024-12-28, UK10,P504064,In-Store,1,15.0,0.15,Skincare,0
118364,31-Dec-2024, UK10,P432239,In-Store,1,28.0,0.0,Skincare,0
156651,12-Jan-2024,AE10 ,P473145,TR,1,70.0,0.0,Makeup,0
132167,2024-01-28,US10 ,P107319,Store,1,$29.00,,Bath & Body,0
111689,2025-05-23,uk10,P450720,in-store,1,25.0,0.0,Makeup,1
132004,15.02.2024,US10 ,P229406,in-store,1,35.0,0.0,Makeup,0
125683,12.11.2024,de10,P107319,Store,1,29.0,0.0,Bath & Body,0
123470,2024-01-20, DE10,P429952,IN-STORE,1,49.0,0.0,Skincare,0
134622,2024-04-14,US10 ,P469197,Store,1,30.0,0.0,Fragrance,0
143203,03.06.2024,US10,P482694,in-store,1,23.0,,Skincare,0
118681,06.02.2025,UK10,P429554,Store,1,30.0,0.0,Fragrance,0
154088,2024-02-26,us20,P481141,Web,1,55.0,0.0,Hair,0
164453,01/28/2025,MA10 ,P183916,IN-STORE,1,30.0,0.0,Makeup,0
114053,03/17/2024,UK10 ,P479688,IN-STORE,1,10.0,0.0,Skincare,0
162155,03/06/2024, AE10,P470525,travel retail,2,40.0,0.2,Fragrance,0
122711,2024-02-13,DE10,P504054,in-store,1,15.0,0.0,Bath & Body,0
165902,18-May-2024,ma10,P458630,In-Store,1,32.0,0.0,Fragrance,0
108983,17.10.2024,fr10,P479732,in-store,1,7.2,0.2,Skincare,1
147167,2024-01-26,US20 ,P472044,Web,1,45.0,0.0,Hair,0
122082,28.08.2024,de10,P502306,In-Store,1,33.0,0.0,Makeup,0
126708,23-Apr-2024, DE10,P454941,IN-STORE,1,47.0,0.0,Makeup,0
109119,24.02.2025,FR10 ,P162554,IN-STORE,1,50.0,0.1,Bath & Body,0
157865,27.11.2024, AE10,P476011,travel retail,1,30.0,0.0,Makeup,0
115421,02/11/2024,UK10,P472317,Store,1,25.0,0.0,Makeup,0
113998,23.06.2024,UK10,P434440,IN-STORE,1,40.0,0.0,Hair,0
151964,13-Feb-2025,us20,P409988,Web,1,35.0,0.0,Makeup,0
131774,16.03.2024,US10,P479969,IN-STORE,1,24.0,0.0,Hair,1
136969,01/10/2025,US10 ,P467038,In-Store,1,28.0,0.0,Skincare,0
140727,11-Apr-2024, US10,P420019,In-Store,2,30.0,0.0,Makeup,0
117031,06.10.2024, UK10,P467123,IN-STORE,1,55.0,0.0,Skincare,0
139793,31-Jan-2025,US10,P472065,In-Store,1,8.0,0.0,Makeup,0
153593,29.10.2024,US20 ,P392004,Online,1,65.0,0.1,Skincare,0
142208,06/18/2024,us10,P479829,IN-STORE,1,28.0,0.0,Hair,0
136939,04.07.2024,US10,P467038,in-store,2,28.0,0.0,Skincare,0
103386,2025-04-30,FR10 ,P469197,in-store,1,30.0,0.0,Fragrance,0
107280,18.10.2024,FR10 ,P454941,IN-STORE,1,$47.00,0.0,Makeup,0
157759,31-May-2025,AE10,P479969,Travel Retail,1,24.0,,Hair,0
132715,2025-06-13,us10,P504841,Store,1,20.0,0.0,Hair,0
131990,2025-05-20,us10,P459301,In-Store,1,45.0,,Skincare,0
123863,2024-04-05, DE10,P229406,IN-STORE,1,35.0,0.0,Makeup,0
160392,27.09.2024, AE10,P461185,Travel Retail,2,35.0,0.0,Fragrance,0
109863,2024-11-17,fr10,P462417,Store,1,95.0,0.1,Fragrance,0
130155,2024-05-27, US10,P431187,in-store,1,28.0,0.1,Skincare,0
124026,11/23/2024,de10,P481141,Store,1,$55.00,0.0,Hair,0
160974,05/28/2025,AE10,P455418,Travel Retail,1,48.0,0.0,Makeup,0
153701,15.01.2024,US20 ,P49848448,Web,1,30.0,0.0,Makeup,0
136753,2024-08-31,US10 ,P429554,In-Store,1,30.0,0.0,Fragrance,0
152554,30.09.2024,US20 ,P502186,ONLINE,1,59.0,0.0,Skincare,0
128144,2024-01-25,DE10,P54433,in-store,1,28.0,0.0,Makeup,0
151623,06-Sep-2024, US20,P502306,Web,1,$33.00,0.0,Makeup,0
137286,22-May-2024,us10,P462387,in-store,1,30.0,0.0,Hair,0
129344,14-May-2025,US10 ,P469439,in-store,1,$16.00,0.15,Skincare,0
136248,24-Jun-2024,US10 ,P434440,in-store,1,40.0,0.0,Hair,0
136338,18-Sep-2024, US10,P427393,In-Store,1,55.0,0.0,Skincare,0
163946,12/07/2024,MA10,P502289,Store,1,20.0,0.0,Makeup,0
144681,2025-05-30, US20,P440305,online,1,44.0,0.15,Skincare,0
108103,2024-12-14,FR10 ,P504187,Store,1,$128.00,0.0,Makeup,0
142315,2024-09-01,US10 ,P431511,in-store,1,32.0,0.0,Makeup,0
142138,10/16/2024,us10,P502306,in-store,1,33.0,0.0,Makeup,0
113835,12.06.2024,UK10 ,P462387,IN-STORE,1,30.0,0.0,Hair,0
145368,2024-06-03,US20 ,P413326,Online,1,30.0,0.0,Skincare,1
136281,2025-02-15,us10,P434440,In-Store,1,40.0,0.0,Hair,0
143386,2024-04-29, US10,P473260,in-store,1,28.0,0.0,Hair,0
162903,11/01/2024,ae10,P392004,travel retail,1,65.0,0.0,Skincare,0
152232,2025-06-04,US20 ,P470525,ONLINE,1,40.0,0.0,Fragrance,0
150794,2024-01-13,us20,P471242,Web,1,22.0,0.0,Makeup,1
105670,04-Feb-2025,FR10,P375534,IN-STORE,1,28.0,0.0,Skincare,0
100595,2024-01-26,FR10 ,P467120,In-Store,1,39.0,,Skincare,0
157901,22-May-2025, AE10,P476011,TR,1,30.0,0.15,Makeup,0
111916,12.06.2025,uk10,P480636,In-Store,1,15.99,0.0,Hair,0
135564,28-Aug-2024, US10,P162554,IN-STORE,1,$50.00,,Bath & Body,0
122658,26.07.2024,DE10,P476671,IN-STORE,1,28.0,0.0,Bath & Body,0
140158,05-Jun-2024,US10,P502068,In-Store,1,12.0,0.0,Hair,0
165620,27-Apr-2024,ma10,P504789,Store,1,18.0,0.0,Makeup,0
126912,20-Jun-2024,de10,P76000,Store,1,130.0,0.0,Fragrance,0
109701,2024-11-30, FR10,P427393,IN-STORE,2,55.0,0.0,Skincare,0
128284,30-Apr-2024,DE10,P443834,Store,1,11.99,0.0,Skincare,0
103477,10.05.2025,FR10 ,P470025,IN-STORE,1,35.0,0.0,Makeup,0
107102,19.02.2025, FR10,P428636,In-Store,2,25.0,0.0,Skincare,0
152574,2024-03-03,us20,P481103,Web,1,$340.00,0.0,Fragrance,0
154690,2024-07-11,US20 ,P479969,online,1,24.0,0.0,Hair,0
139320,22-Nov-2024,us10,P504044,In-Store,1,54.0,0.0,Skincare,1
101799,01/17/2024, FR10,P478239,in-store,1,42.0,0.0,Skincare,0
127173,23-Nov-2024,DE10,P294018,IN-STORE,1,23.0,0.0,Skincare,0
129650,2024-06-29,US10,P152203,Store,1,16.0,,Bath & Body,0
146353,2024-04-25,us20,P500687,Web,1,26.0,0.0,Skincare,0
155482,18-Nov-2024, AE10,P476550,TR,1,$35.00,0.0,Makeup,0
138977,03-May-2025, US10,P472317,Store,1,25.0,0.0,Makeup,0
123172,06/29/2025,DE10,P12790,IN-STORE,1,38.0,0.0,Makeup,0
121918,13-Jan-2024,DE10,P399503,Store,1,23.0,0.1,Makeup,1
127294,02.11.2024,DE10 ,P431511,in-store,1,32.0,0.0,Makeup,0
150920,2025-01-02,US20 ,P479830,online,2,34.0,0.1,Hair,0
124742,27.02.2024,de10,P480152,Store,1,57.0,0.0,Hair,0
100509,21-Jan-2025,FR10,P472452,IN-STORE,1,16.0,0.0,Bath & Body,0
122868,03/09/2024,de10,P434399,Store,1,42.0,0.0,Hair,0
156359,12/12/2024, AE10,P440305,travel retail,1,44.0,0.0,Skincare,0
118724,16.03.2024,UK10 ,P470004,In-Store,2,32.0,0.0,Makeup,0
105686,2025-05-24,FR10 ,P375534,IN-STORE,1,28.0,0.0,Skincare,0
106105,2025-02-02,FR10 ,P484052,in-store,1,12.0,0.0,Bath & Body,0
117294,20-May-2024,uk10,P461950,Store,1,220.0,0.0,Skincare,0
114554,13.03.2024,uk10,P431187,IN-STORE,1,28.0,,Skincare,0
160232,08/12/2024,AE10 ,P501751,travel retail,1,120.0,,Skincare,0
145799,03/19/2024, US20,P472065,Web,1,8.0,0.0,Makeup,0
128535,2025-05-05,us10,P475118,IN-STORE,1,32.0,0.0,Makeup,0
112090,05.06.2024,uk10,P480634,IN-STORE,1,$10.99,0.0,Hair,0
124909,03/13/2024,DE10,P436757,Store,1,45.0,0.2,Bath & Body,0
141984,2024-05-06,us10,P417312,Store,1,24.0,0.0,Fragrance,0
120124,05/12/2025,de10,P387564,in-store,1,34.0,0.0,Fragrance,0
163771,13-Mar-2025, MA10,P443834,IN-STORE,1,$11.99,0.0,Skincare,1
101253,27.06.2025,FR10 ,P504364,in-store,1,64.0,0.0,Fragrance,0
145548,08/16/2024,US20 ,P479829,Web,1,28.0,0.1,Hair,0
129733,02.06.2025,US10 ,P152203,in-store,1,16.0,0.0,Bath & Body,1
158196,30-May-2024,ae10,P503857,TR,1,110.0,0.0,Fragrance,0
107766,2024-10-27,FR10,P505250,In-Store,1,62.0,0.0,Makeup,0
129541,03.05.2025,US10,P504054,IN-STORE,1,15.0,0.0,Bath & Body,0
155953,05/09/2025, AE10,P501696,Travel Retail,1,34.0,0.0,Fragrance,0
119031,2025-05-31,UK10,P430910,in-store,1,50.0,0.0,Fragrance,0
161544,11/05/2024,ae10,P501721,TR,1,28.0,0.0,Hair,0
136077,04.07.2024, US10,P472044,Store,1,45.0,0.0,Hair,0
111490,03/20/2025,UK10 ,P504064,Store,1,15.0,0.0,Skincare,0
101850,04/01/2025,FR10 ,P478239,IN-STORE,1,42.0,,Skincare,0
120266,20.01.2024,de10,P439672,Store,1,22.0,0.0,Skincare,1
127825,16-Aug-2024,DE10,P461451,Store,1,85.0,0.0,Skincare,0
163553,02.03.2024, MA10,P472065,Store,1,8.0,0.0,Makeup,0
149590,2024-07-27, US20,P432045,Web,1,29.0,0.0,Skincare,0
101186,27.06.2025,FR10 ,P500787,IN-STORE,1,18.0,0.0,Bath & Body,0
141541,03/31/2024,US10,P399503,Store,1,$23.00,0.0,Makeup,0
104629,30-Mar-2024, FR10,P500256,In-Store,1,28.0,0.0,Skincare,0
154245,04/19/2024,US20 ,P501965,online,1,36.0,0.0,Fragrance,0
130930,14.10.2024,us10,P475951,In-Store,1,30.0,0.1,Skincare,0
151556,08-Sep-2024,US20,P503762,online,1,19.0,0.0,Makeup,0
142537,2025-01-31,US10 ,P461636,IN-STORE,1,11.0,0.0,Hair,0
155518,10-Jun-2024,AE10 ,P446816,travel retail,1,25.0,0.0,Makeup,0
104911,01/26/2024, FR10,P501493,In-Store,1,$65.00,0.0,Bath & Body,0
138364,01/31/2024,US10 ,P434410,in-store,1,46.0,,Hair,0
104425,11.12.2024,fr10,P462387,in-store,1,30.0,0.0,Hair,0
125501,2025-01-19,DE10,P501360,In-Store,1,65.0,0.2,Fragrance,0
144825,03/12/2025,US20 ,P91627362,ONLINE,1,24.0,0.0,Skincare,0
109723,06/19/2025,FR10 ,P427393,In-Store,1,55.0,0.0,Skincare,0
138223,05.12.2024,US10,P379995,Store,1,120.0,0.0,Skincare,0
103584,2024-02-01, FR10,P472817,Store,2,32.0,,Makeup,0
154306,2025-06-06, US20,P501965,online,1,36.0,0.1,Fragrance,0
111764,2024-01-11,UK10 ,P429952,in-store,1,49.0,0.1,Skincare,0
108919,20.01.2024,FR10,P479732,in-store,1,7.2,0.0,Skincare,1
118199,02.06.2024, UK10,P481396,in-store,1,42.0,0.0,Makeup,0
160749,04/08/2024,AE10,P480636,travel retail,1,15.99,0.1,Hair,0
138515,06.01.2025,us10,P500787,IN-STORE,1,18.0,0.0,Bath & Body,0
147393,2024-12-06,US20 ,P450720,online,1,25.0,0.0,Makeup,0
151708,23.02.2025, US20,P478239,Online,1,42.0,0.0,Skincare,0
151305,2024-01-09,US20 ,P470025,ONLINE,1,35.0,0.0,Makeup,0
103217,11/30/2024,FR10,P501360,IN-STORE,1,65.0,0.15,Fragrance,0
126250,02.03.2024,DE10 ,P504453,in-store,1,86.0,0.1,Hair,0
113978,06/07/2025, UK10,P405602,In-Store,1,20.0,0.0,Makeup,0
157826,12-Oct-2024,ae10,P504187,Travel Retail,1,128.0,0.0,Makeup,0
112002,07/05/2024,uk10,P467944,IN-STORE,1,45.0,0.0,Fragrance,0
160125,04.02.2025,ae10,P431511,TR,1,32.0,0.2,Makeup,1
152258,04.07.2024, US20,P387261,Web,1,60.0,0.0,Skincare,0
131238,04.07.2024,US10,P392004,IN-STORE,1,65.0,0.1,Skincare,0
160942,05-Jun-2024, AE10,P455418,Travel Retail,1,48.0,0.0,Makeup,0
104283,2024-05-04, FR10,P91627362,IN-STORE,1,24.0,0.0,Skincare,0
105233,09/18/2024,FR10,P46587789,IN-STORE,2,24.0,0.0,Makeup,0
101211,05/26/2024,fr10,P504364,IN-STORE,1,64.0,0.0,Fragrance,0
109926,05-Oct-2024,fr10,P475118,IN-STORE,1,32.0,0.0,Makeup,0
166103,07.07.2024,MA10,P501493,in-store,1,65.0,0.0,Bath & Body,0
114389,2024-09-28,UK10 ,P478239,in-store,2,42.0,0.0,Skincare,1
102110,08.12.2024, FR10,P503762,In-Store,1,19.0,0.15,Makeup,0
134391,18-Apr-2025, US10,P296439,In-Store,1,32.0,0.2,Hair,0
164203,25.10.2024,MA10 ,P409988,In-Store,1,35.0,0.0,Makeup,0
129334,28-Mar-2025,US10,P469439,In-Store,2,16.0,0.0,Skincare,0
130706,12/11/2024,US10,P454083,In-Store,1,$210.00,0.0,Bath & Body,0
116615,06/29/2025,UK10,P409988,in-store,1,35.0,0.0,Makeup,0
157952,27.04.2024,AE10 ,P451225,travel retail,2,28.0,0.2,Makeup,0
147325,04/23/2024,us20,P389524,Web,1,205.0,0.0,Hair,0
148123,04.03.2024,US20 ,P504281,ONLINE,1,22.0,0.0,Fragrance,0
111452,24.03.2024, UK10,P504064,In-Store,2,15.0,,Skincare,0
132292,06.06.2025, US10,P504159,In-Store,1,48.0,0.1,Bath & Body,0
104520,02/23/2025,fr10,P401771,Store,1,25.0,0.0,Makeup,0
121706,13-Sep-2024,de10,P472065,in-store,1,8.0,0.0,Makeup,0
155015,01/27/2025,US20 ,P431511,online,1,32.0,0.1,Makeup,0
163131,2024-12-05, MA10,P476428,IN-STORE,1,58.0,0.0,Skincare,0
124349,2025-06-16, DE10,P450720,in-store,1,25.0,0.0,Makeup,0
123380,2024-06-04, DE10,P46587789,Store,1,24.0,0.0,Makeup,1
157919,05.06.2024,ae10,P462417,Travel Retail,1,95.0,0.0,Fragrance,0
141517,06/02/2025, US10,P477741,Store,1,32.0,0.1,Hair,0
143023,10/26/2024,US10 ,P456006,in-store,1,16.0,0.0,Makeup,1
164762,12/21/2024, MA10,P472044,in-store,-1,$45.00,0.0,Hair,0
110421,22-Jun-2025,FR10,P504064,IN-STORE,1,15.0,0.0,Skincare,0
147149,29.01.2025, US20,P501493,Online,1,$65.00,0.1,Bath & Body,0
158398,01/29/2024,AE10,P470025,TR,1,35.0,0.0,Makeup,1
116413,11/29/2024,uk10,P482509,IN-STORE,1,45.0,0.0,Makeup,0
162611,02/26/2025,AE10 ,P397465,Travel Retail,1,$8.00,0.0,Skincare,1
164840,2025-05-23,MA10 ,P480634,Store,1,10.99,0.0,Hair,0
147295,08.02.2025,US20 ,P378111,online,1,29.0,0.0,Makeup,0
101600,16-Feb-2025,fr10,P480529,IN-STORE,1,10.0,0.0,Bath & Body,0
123225,2025-03-04, DE10,P481396,In-Store,1,42.0,0.1,Makeup,0
159540,01/27/2024,ae10,P429675,travel retail,1,45.0,0.0,Skincare,0
127166,01-Nov-2024,DE10 ,P294018,IN-STORE,1,23.0,,Skincare,0
104756,03/22/2025,FR10 ,P107319,Store,1,$29.00,0.0,Bath & Body,0
123627,09.08.2024,DE10 ,P409988,In-Store,2,35.0,0.0,Makeup,1
105854,04/23/2025, FR10,P477741,In-Store,1,32.0,0.0,Hair,0
105970,2024-12-19, FR10,P480636,In-Store,1,15.99,0.0,Hair,0
163301,30.09.2024,MA10 ,P420699,in-store,1,70.0,0.15,Skincare,0
132531,2025-02-27,us10,P470025,IN-STORE,1,35.0,0.15,Makeup,0
110436,04-Apr-2024,fr10,P475981,in-store,1,13.0,0.15,Hair,0
139302,21.04.2024,us10,P504044,Store,1,54.0,0.0,Skincare,0
126221,20.10.2024,DE10 ,P476550,Store,1,35.0,,Makeup,0
141211,14-Jul-2024,US10,P501153,Store,1,72.0,0.0,Skincare,0
106088,16.10.2024,FR10 ,P484052,In-Store,1,$12.00,0.0,Bath & Body,0
158180,25-Aug-2024, AE10,P436757,TR,1,45.0,0.0,Bath & Body,0
125064,2024-01-26,de10,P480529,In-Store,1,10.0,0.0,Bath & Body,0
153955,2024-03-27, US20,P439672,Web,1,22.0,0.0,Skincare,0
115397,16.02.2025, UK10,P427393,IN-STORE,1,55.0,0.15,Skincare,0
104501,02-Nov-2024,FR10 ,P401771,In-Store,1,25.0,0.0,Makeup,0
152200,10/19/2024,US20,P470525,Online,1,40.0,0.0,Fragrance,0
125592,2024-01-13,de10,P296439,in-store,1,32.0,0.0,Hair,0
127279,06/20/2024,DE10 ,P431511,Store,2,32.0,,Makeup,1
130335,2024-11-01,us10,P473145,IN-STORE,1,70.0,0.0,Makeup,0
144425,2025-06-05,US20,P183916,Web,1,30.0,0.0,Makeup,0
112174,10/02/2024,UK10 ,P500787,IN-STORE,1,18.0,0.0,Bath & Body,0
113425,05/18/2025,uk10,P458630,in-store,1,32.0,0.0,Fragrance,0
104328,2025-02-03,FR10 ,P91627362,In-Store,2,24.0,0.0,Skincare,0
145037,2024-11-02,US20 ,P501153,ONLINE,1,$72.00,0.0,Skincare,0
133103,06/17/2025, US10,P479732,In-Store,2,$7.20,0.0,Skincare,0
136750,08/18/2024,US10 ,P429554,IN-STORE,1,30.0,0.0,Fragrance,0
107829,11/20/2024,FR10,P476550,IN-STORE,1,35.0,0.0,Makeup,0
149068,2025-05-20,US20,P476671,Web,1,28.0,0.0,Bath & Body,0
155472,10.08.2024,AE10 ,P476550,TR,1,35.0,0.0,Makeup,0
163627,2024-06-14,MA10,P7844,in-store,1,67.0,0.15,Bath & Body,0
147519,02/29/2024,US20 ,P484052,ONLINE,1,12.0,0.0,Bath & Body,0
159535,04.01.2024,ae10,P429675,travel retail,1,45.0,0.0,Skincare,0
141939,02/25/2025, US10,P7844,in-store,1,67.0,0.1,Bath & Body,0
161268,26-Apr-2024,ae10,P477168,TR,1,19.0,0.0,Makeup,0
127903,07/30/2024,DE10,P269707,IN-STORE,1,45.0,0.0,Hair,0
144718,2024-07-26, US20,P455418,Web,1,48.0,0.0,Makeup,0
118939,30.10.2024,UK10 ,P417312,in-store,1,24.0,0.0,Fragrance,0
158707,19.01.2024,AE10,P481370,TR,1,22.0,0.15,Makeup,0
162852,23-Aug-2024, AE10,P457512,travel retail,1,55.0,0.0,Skincare,0
155345,10-Mar-2025,ae10,P504841,TR,1,20.0,0.1,Hair,0
128071,21-Jan-2025, DE10,P49848448,In-Store,1,30.0,0.0,Makeup,0
128208,23.03.2024, DE10,P480636,In-Store,1,15.99,,Hair,0
124409,03/17/2024,de10,P477741,In-Store,1,32.0,0.15,Hair,0
118045,06.10.2024, UK10,P431511,in-store,1,32.0,0.1,Makeup,0
148007,06/06/2025, US20,P432239,Online,1,28.0,0.0,Skincare,0
163896,01-Feb-2025, MA10,P470025,In-Store,1,35.0,0.0,Makeup,0
129460,07.03.2025,US10 ,P470246,Store,1,70.0,0.0,Skincare,0
123374,02-Apr-2024, DE10,P46587789,in-store,1,24.0,0.0,Makeup,0
131123,2025-06-17,US10 ,P469828,In-Store,1,50.0,0.0,Fragrance,0
111841,06/30/2025,UK10,P429952,in-store,1,49.0,0.0,Skincare,0
159011,01/07/2024,AE10 ,P500445,travel retail,1,29.0,0.0,Skincare,0
104461,30-Jun-2025,FR10 ,P462387,in-store,1,30.0,0.1,Hair,0
130908,01.07.2024, US10,P475951,in-store,1,30.0,0.0,Skincare,0
115491,2025-04-24,UK10,P472317,in-store,1,25.0,0.2,Makeup,0
158342,19.06.2024,AE10,P467038,travel retail,1,28.0,0.0,Skincare,0
161834,01.02.2025,AE10,P399503,Travel Retail,2,23.0,0.0,Makeup,0
143075,19.07.2024, US10,P482013,In-Store,1,150.0,0.0,Fragrance,0
122818,02/02/2024,DE10 ,P479830,in-store,1,34.0,0.0,Hair,0
100842,07/15/2024,FR10 ,P417192,Store,1,220.0,0.0,Fragrance,0
158279,04/28/2024,AE10,P432239,Travel Retail,1,28.0,0.0,Skincare,0
132471,06/01/2024,US10,P470025,IN-STORE,1,35.0,,Makeup,0
157014,10-May-2025,AE10 ,P378111,Travel Retail,1,29.0,0.0,Makeup,0
112701,06.03.2024,UK10 ,P477838,in-store,1,24.0,0.0,Makeup,0
141382,02/17/2024, US10,P453929,IN-STORE,1,$88.00,0.0,Skincare,0
144578,08.06.2024,US20,P504364,ONLINE,1,64.0,0.0,Fragrance,0
147754,14.04.2024, US20,P456006,ONLINE,1,16.0,0.0,Makeup,0
161280,18-Aug-2024,ae10,P477168,Travel Retail,2,19.0,0.2,Makeup,0
136303,02/13/2024,us10,P427393,Store,1,55.0,0.0,Skincare,0
105170,11-May-2025,fr10,P229406,Store,2,35.0,0.0,Makeup,1
163756,29-Jul-2024,MA10 ,P443834,IN-STORE,1,11.99,0.0,Skincare,0
140391,11/18/2024,US10,P475981,in-store,1,13.0,0.0,Hair,0
159891,2024-07-04,AE10,P401771,travel retail,1,25.0,0.0,Makeup,0
146689,01/06/2024, US20,P476011,ONLINE,1,30.0,0.15,Makeup,0
103117,22-Mar-2024,FR10,P500445,in-store,1,29.0,0.0,Skincare,0
143334,2024-10-31,us10,P46587789,in-store,1,24.0,0.0,Makeup,0
149796,02/27/2024,US20 ,P476690,online,1,21.0,0.1,Makeup,0
161126,27-Oct-2024,ae10,P6463,TR,1,63.0,0.15,Fragrance,0
106106,07.02.2025,FR10,P484052,Store,1,12.0,0.0,Bath & Body,0
150016,03.06.2024,US20,P382378,online,1,55.0,0.0,Makeup,0
123111,2025-05-24,DE10 ,P471226,IN-STORE,2,65.0,0.0,Skincare,0
101428,02/09/2024,FR10 ,P440305,In-Store,1,44.0,0.2,Skincare,0
153316,14.03.2024,US20 ,P46587789,online,1,24.0,,Makeup,0
125828,04-Oct-2024,DE10,P475981,in-store,1,13.0,0.0,Hair,0
112354,03/04/2025,uk10,P477741,Store,1,32.0,0.0,Hair,0
132962,25.05.2025,us10,P472452,In-Store,1,16.0,0.15,Bath & Body,0
111888,12/05/2024, UK10,P480636,in-store,1,15.99,0.0,Hair,0
121949,2024-10-16,de10,P399503,IN-STORE,1,23.0,0.0,Makeup,0
126285,01-Feb-2024,DE10 ,P429621,In-Store,1,275.0,0.0,Fragrance,0
103895,2025-04-04,FR10 ,P49848448,in-store,1,$30.00,0.15,Makeup,0
139794,02/03/2025,US10,P472065,Store,1,8.0,0.0,Makeup,0
114196,18.10.2024,uk10,P503762,In-Store,1,19.0,0.0,Makeup,0
140591,12/26/2024, US10,P434399,in-store,1,42.0,0.0,Hair,0
159982,2024-02-29,AE10,P473260,TR,1,28.0,0.0,Hair,0
128790,2024-12-14,us10,P470510,IN-STORE,1,92.0,,Skincare,0
137113,2024-03-24,us10,P387564,in-store,1,34.0,0.1,Fragrance,0
104548,23.01.2024, FR10,P502866,IN-STORE,1,16.0,0.0,Makeup,0
136471,2025-02-26,US10,P468353,In-Store,1,18.0,0.0,Makeup,0
125621,2024-11-10,DE10,P296439,IN-STORE,1,32.0,0.0,Hair,0
157799,25-Apr-2024, AE10,P416725,TR,-1,255.0,0.2,Skincare,0
151018,01/07/2025,us20,P477822,ONLINE,1,32.0,0.1,Hair,0
137274,16.02.2024, US10,P462387,In-Store,1,30.0,0.0,Hair,0
115855,02.11.2024,uk10,P294018,IN-STORE,1,23.0,0.0,Skincare,0
101618,05/10/2025,fr10,P480529,In-Store,1,10.0,0.0,Bath & Body,0
122203,05/15/2024,de10,P476697,Store,1,30.0,0.0,Makeup,0
153093,02/07/2024,US20 ,P463476,Web,1,78.0,,Fragrance,0
152226,2025-04-18,US20 ,P470525,online,1,40.0,0.0,Fragrance,0
157029,05/31/2024, AE10,P504519,Travel Retail,1,58.0,0.0,Bath & Body,0
130385,08-Sep-2024,US10,P463476,in-store,1,78.0,,Fragrance,0
150679,05/20/2025, US20,P470510,Online,2,$92.00,0.0,Skincare,0
135532,23-Jan-2024,us10,P162554,Store,1,50.0,0.0,Bath & Body,0
136100,05.01.2025,us10,P472044,in-store,1,$45.00,0.1,Hair,0
157802,08/04/2024, AE10,P416725,TR,1,255.0,0.1,Skincare,0
100965,2024-04-16,fr10,P504127,In-Store,1,20.0,0.0,Makeup,0
153652,09/16/2024,US20,P473145,Web,1,70.0,0.2,Makeup,0
166208,12/07/2024,MA10 ,P461185,In-Store,1,35.0,0.0,Fragrance,0
138298,13-Jan-2025,US10,P462417,Store,1,95.0,0.0,Fragrance,0
